Date	Time	H2_Ratio	C4_Ratio	C_C2	F_C2	C_C4	F_C4	C_H2	F_H2	Temp	Press	Level
10/12/98	17:30:00	0.005	0.0517	0.3633	2905.7227	0.0188	113.2774	0.0018	0.0561	90.0005	29.9996	3.0001
10/12/98	17:36:00	0.005	0.0517	0.3633	2905.7471	0.0188	113.2755	0.0018	0.0561	90.0005	29.9996	3.0001
10/12/98	17:42:00	0.005	0.0517	0.3633	2905.771	0.0188	113.2736	0.0018	0.0561	90.0004	29.9997	3.0001
10/12/98	17:48:00	0.005	0.0517	0.3633	2905.7942	0.0188	113.2717	0.0018	0.0561	90.0004	29.9997	3.0001
10/12/98	17:54:00	0.005	0.0517	0.3633	2905.8168	0.0188	113.2698	0.0018	0.0561	90.0004	29.9997	3.0001
10/12/98	18:00:00	0.005	0.0517	0.3633	2905.8389	0.0188	113.2679	0.0018	0.0561	90.0004	29.9997	3.0001
10/12/98	18:06:00	0.005	0.0517	0.3633	2905.8605	0.0188	113.266	0.0018	0.0561	90.0004	29.9997	3.0001
10/12/98	18:12:00	0.0049	0.0509	0.367	2987.5083	0.0187	113.3056	0.0018	0.0563	89.7898	30.1402	3.0006
10/12/98	18:18:00	0.0049	0.0507	0.3684	2969.9077	0.0187	113.3204	0.0018	0.0563	89.7698	30.2084	3.0018
10/12/98	18:24:00	0.0049	0.0506	0.3689	2964.3291	0.0187	113.3285	0.0018	0.0563	89.7641	30.2374	3.0031
10/12/98	18:30:00	0.0048	0.0506	0.3692	2962.4326	0.0187	113.3348	0.0018	0.0564	89.729	30.253	3.004
10/12/98	18:36:00	0.0048	0.0505	0.3694	2960.2168	0.0187	113.3401	0.0018	0.0564	89.6779	30.2666	3.0046
10/12/98	18:42:00	0.0048	0.0505	0.3697	2956.9752	0.0187	113.3443	0.0018	0.0564	89.6312	30.28	3.0049
10/12/98	18:48:00	0.0048	0.0505	0.3699	2953.2512	0.0187	113.3469	0.0018	0.0564	89.5979	30.2921	3.005
10/12/98	18:54:00	0.0048	0.0506	0.37	2949.6178	0.0187	113.3479	0.0018	0.0564	89.5777	30.3017	3.005
10/12/98	19:00:00	0.0048	0.0506	0.37	2946.3187	0.0187	113.3476	0.0018	0.0564	89.5661	30.3089	3.0048
10/12/98	19:06:00	0.0048	0.0506	0.37	2943.3422	0.0187	113.3461	0.0018	0.0564	89.5592	30.314	3.0046
10/12/98	19:12:00	0.0048	0.0507	0.37	2940.5893	0.0188	113.3436	0.0018	0.0564	89.5549	30.3177	3.0043
10/12/98	19:18:00	0.0048	0.0507	0.3699	2937.982	0.0188	113.3404	0.0018	0.0564	89.5521	30.3204	3.0039
10/12/98	19:24:00	0.0049	0.0508	0.3698	2935.4888	0.0188	113.3364	0.0018	0.0564	89.5507	30.3223	3.0035
10/12/98	19:30:00	0.0049	0.0508	0.3697	2933.1069	0.0188	113.3319	0.0018	0.0564	89.5502	30.3237	3.0031
10/12/98	19:36:00	0.0049	0.0509	0.3696	2930.8419	0.0188	113.3267	0.0018	0.0564	89.5507	30.3245	3.0027
10/12/98	19:42:00	0.0049	0.0509	0.3694	2928.6984	0.0188	113.3211	0.0018	0.0564	89.5518	30.3249	3.0023
10/12/98	19:48:00	0.0049	0.051	0.3693	2926.6775	0.0188	113.3151	0.0018	0.0564	89.5534	30.325	3.0019
10/12/98	19:54:00	0.0049	0.051	0.3692	2924.7784	0.0188	113.3087	0.0018	0.0564	89.5553	30.3248	3.0015
10/12/98	20:00:00	0.0049	0.0511	0.369	2923.0001	0.0189	113.302	0.0018	0.0564	89.5574	30.3243	3.0011
10/12/98	20:06:00	0.0049	0.0511	0.3689	2921.3409	0.0189	113.295	0.0018	0.0564	89.5597	30.3236	3.0007
10/12/98	20:12:00	0.0049	0.0512	0.3688	2919.7984	0.0189	113.2879	0.0018	0.0564	89.5621	30.3228	3.0004
10/12/98	20:18:00	0.0049	0.0512	0.3686	2918.3696	0.0189	113.2806	0.0018	0.0564	89.5645	30.3219	3.0001
10/12/98	20:24:00	0.0049	0.0512	0.3685	2917.0505	0.0189	113.2732	0.0018	0.0564	89.5669	30.321	2.9998
10/12/98	20:30:00	0.0049	0.0513	0.3684	2915.8366	0.0189	113.2658	0.0018	0.0564	89.5693	30.3199	2.9996
10/12/98	20:36:00	0.0049	0.0513	0.3682	2914.723	0.0189	113.2583	0.0018	0.0564	89.5716	30.3188	2.9993
10/12/98	20:42:00	0.0049	0.0513	0.3681	2913.7048	0.0189	113.2509	0.0018	0.0564	89.5739	30.3177	2.9991
10/12/98	20:48:00	0.0049	0.0514	0.368	2912.7766	0.0189	113.2435	0.0018	0.0564	89.576	30.3166	2.999
10/12/98	20:54:00	0.0049	0.0514	0.3679	2911.9331	0.0189	113.2361	0.0018	0.0564	89.5781	30.3155	2.9988
10/12/98	21:00:00	0.0049	0.0514	0.3677	2911.169	0.0189	113.2289	0.0018	0.0564	89.5801	30.3144	2.9987
10/12/98	21:06:00	0.0049	0.0514	0.3676	2910.4787	0.0189	113.2218	0.0018	0.0564	89.5819	30.3134	2.9986
10/12/98	21:12:00	0.0049	0.0514	0.3675	2909.8569	0.0189	113.2148	0.0018	0.0564	89.5836	30.3124	2.9985
10/12/98	21:18:00	0.0049	0.0514	0.3674	2909.2981	0.0189	113.208	0.0018	0.0564	89.5853	30.3114	2.9984
10/12/98	21:24:00	0.0049	0.0515	0.3673	2908.7971	0.0189	113.2013	0.0018	0.0564	89.5868	30.3104	2.9984
10/12/98	21:30:00	0.0049	0.0515	0.3672	2908.349	0.0189	113.1948	0.0018	0.0564	89.5882	30.3096	2.9983
10/12/98	21:36:00	0.0049	0.0515	0.3671	2907.949	0.0189	113.1885	0.0018	0.0564	89.5894	30.3087	2.9983
10/12/98	21:42:00	0.0049	0.0515	0.367	2907.5926	0.0189	113.1824	0.0018	0.0564	89.5906	30.308	2.9983
10/12/98	21:48:00	0.0049	0.0515	0.3669	2907.2756	0.0189	113.1765	0.0018	0.0564	89.5917	30.3072	2.9983
10/12/98	21:54:00	0.0049	0.0515	0.3668	2906.994	0.0189	113.1708	0.0018	0.0564	89.5927	30.3066	2.9983
10/12/98	22:00:00	0.0049	0.0515	0.3667	2906.744	0.0189	113.1653	0.0018	0.0564	89.5936	30.3059	2.9983
10/12/98	22:06:00	0.005	0.0515	0.3666	2906.5221	0.0189	113.16	0.0018	0.0564	89.5943	30.3054	2.9983
10/12/98	22:12:00	0.005	0.0515	0.3666	2906.3251	0.0189	113.155	0.0018	0.0564	89.5951	30.3048	2.9983
10/12/98	22:18:00	0.005	0.0515	0.3665	2906.1498	0.0189	113.1501	0.0018	0.0564	89.5957	30.3044	2.9984
10/12/98	22:24:00	0.005	0.0515	0.3664	2905.9937	0.0189	113.1455	0.0018	0.0563	89.5963	30.3039	2.9984
10/12/98	22:30:00	0.005	0.0515	0.3663	2905.8542	0.0189	113.1411	0.0018	0.0563	89.5968	30.3035	2.9985
10/12/98	22:36:00	0.005	0.0515	0.3663	2905.729	0.0189	113.1368	0.0018	0.0563	89.5972	30.3032	2.9985
10/12/98	22:42:00	0.005	0.0515	0.3662	2905.6161	0.0189	113.1328	0.0018	0.0563	89.5976	30.3028	2.9985
10/12/98	22:48:00	0.005	0.0515	0.3661	2905.5137	0.0189	113.129	0.0018	0.0563	89.5979	30.3026	2.9986
10/12/98	22:54:00	0.005	0.0515	0.3661	2905.4202	0.0189	113.1254	0.0018	0.0563	89.5982	30.3023	2.9986
10/12/98	23:00:00	0.005	0.0515	0.366	2905.334	0.0189	113.122	0.0018	0.0563	89.5984	30.3021	2.9987
10/12/98	23:06:00	0.005	0.0515	0.366	2905.2537	0.0189	113.1188	0.0018	0.0563	89.5986	30.3019	2.9987
10/12/98	23:12:00	0.005	0.0515	0.3659	2905.1783	0.0188	113.1157	0.0018	0.0563	89.5988	30.3017	2.9988
10/12/98	23:18:00	0.005	0.0515	0.3658	2905.1066	0.0188	113.1128	0.0018	0.0563	89.5989	30.3016	2.9988
10/12/98	23:24:00	0.005	0.0515	0.3658	2905.038	0.0188	113.1101	0.0018	0.0563	89.5991	30.3014	2.9989
10/12/98	23:30:00	0.005	0.0515	0.3657	2904.9716	0.0188	113.1076	0.0018	0.0563	89.5991	30.3013	2.9989
10/12/98	23:36:00	0.005	0.0515	0.3657	2904.9068	0.0188	113.1052	0.0018	0.0563	89.5992	30.3012	2.999
10/12/98	23:42:00	0.005	0.0515	0.3656	2904.8432	0.0188	113.103	0.0018	0.0563	89.5993	30.3012	2.999
10/12/98	23:48:00	0.005	0.0515	0.3656	2904.7803	0.0188	113.101	0.0018	0.0563	89.5993	30.3011	2.999
10/12/98	23:54:00	0.005	0.0515	0.3655	2904.7177	0.0188	113.0991	0.0018	0.0563	89.5993	30.301	2.9991
10/13/98	0:00:00	0.005	0.0515	0.3655	2904.6551	0.0188	113.0973	0.0018	0.0563	89.5993	30.301	2.9991
10/13/98	0:06:00	0.005	0.0515	0.3655	2904.5922	0.0188	113.0957	0.0018	0.0563	89.5993	30.301	2.9992
10/13/98	0:12:00	0.005	0.0515	0.3654	2904.5289	0.0188	113.0942	0.0018	0.0563	89.5993	30.3009	2.9992
10/13/98	0:18:00	0.005	0.0515	0.3654	2904.4651	0.0188	113.0928	0.0018	0.0563	89.5993	30.3009	2.9992
10/13/98	0:24:00	0.005	0.0515	0.3653	2904.4008	0.0188	113.0916	0.0018	0.0563	89.5993	30.3009	2.9993
10/13/98	0:30:00	0.005	0.0515	0.3653	2904.3359	0.0188	113.0904	0.0018	0.0563	89.5993	30.3009	2.9993
10/13/98	0:36:00	0.005	0.0515	0.3652	2904.2704	0.0188	113.0894	0.0018	0.0563	89.5993	30.3009	2.9993
10/13/98	0:42:00	0.005	0.0515	0.3652	2904.2042	0.0188	113.0885	0.0018	0.0563	89.5992	30.3009	2.9993
10/13/98	0:48:00	0.005	0.0515	0.3652	2904.1374	0.0188	113.0877	0.0018	0.0563	89.5992	30.3009	2.9994
10/13/98	0:54:00	0.005	0.0515	0.3651	2904.0701	0.0188	113.087	0.0018	0.0563	89.5992	30.3008	2.9994
10/13/98	1:00:00	0.005	0.0515	0.3651	2904.0022	0.0188	113.0864	0.0018	0.0563	89.5992	30.3008	2.9994
10/13/98	1:06:00	0.005	0.0515	0.3651	2903.934	0.0188	113.0859	0.0018	0.0563	89.5991	30.3008	2.9994
10/13/98	1:12:00	0.005	0.0515	0.365	2903.8655	0.0188	113.0855	0.0018	0.0563	89.5991	30.3009	2.9995
10/13/98	1:18:00	0.005	0.0515	0.365	2903.7968	0.0188	113.0852	0.0018	0.0563	89.5991	30.3009	2.9995
10/13/98	1:24:00	0.005	0.0515	0.365	2903.7279	0.0188	113.0849	0.0018	0.0563	89.5991	30.3009	2.9995
10/13/98	1:30:00	0.005	0.0515	0.3649	2903.659	0.0188	113.0848	0.0018	0.0563	89.5991	30.3009	2.9995
10/13/98	1:36:00	0.005	0.0515	0.3649	2903.5901	0.0188	113.0847	0.0018	0.0563	89.5991	30.3009	2.9995
10/13/98	1:42:00	0.005	0.0515	0.3649	2903.5213	0.0188	113.0847	0.0018	0.0563	89.599	30.3009	2.9995
10/13/98	1:48:00	0.005	0.0515	0.3648	2903.4527	0.0188	113.0848	0.0018	0.0563	89.599	30.3009	2.9996
10/13/98	1:54:00	0.005	0.0515	0.3648	2903.3844	0.0188	113.0849	0.0018	0.0563	89.599	30.3009	2.9996
10/13/98	2:00:00	0.005	0.0515	0.3648	2903.3165	0.0188	113.0851	0.0018	0.0563	89.599	30.3009	2.9996
10/13/98	2:06:00	0.005	0.0515	0.3648	2903.249	0.0188	113.0854	0.0018	0.0563	89.599	30.3009	2.9996
10/13/98	2:12:00	0.005	0.0515	0.3647	2903.182	0.0188	113.0857	0.0018	0.0563	89.599	30.3009	2.9996
10/13/98	2:18:00	0.005	0.0515	0.3647	2903.1156	0.0188	113.0861	0.0018	0.0562	89.599	30.3008	2.9996
10/13/98	2:24:00	0.005	0.0515	0.3647	2903.0498	0.0188	113.0866	0.0018	0.0562	89.599	30.3008	2.9996
10/13/98	2:30:00	0.005	0.0515	0.3646	2902.9847	0.0188	113.0871	0.0018	0.0562	89.599	30.3008	2.9996
10/13/98	2:36:00	0.005	0.0515	0.3646	2902.9203	0.0188	113.0877	0.0018	0.0562	89.599	30.3008	2.9996
10/13/98	2:42:00	0.005	0.0515	0.3646	2902.8566	0.0188	113.0883	0.0018	0.0562	89.599	30.3008	2.9996
10/13/98	2:48:00	0.005	0.0515	0.3646	2902.7938	0.0188	113.089	0.0018	0.0562	89.599	30.3008	2.9997
10/13/98	2:54:00	0.005	0.0515	0.3645	2902.7319	0.0188	113.0897	0.0018	0.0562	89.599	30.3008	2.9997
10/13/98	3:00:00	0.005	0.0515	0.3645	2902.6707	0.0188	113.0905	0.0018	0.0562	89.599	30.3008	2.9997
10/13/98	3:06:00	0.005	0.0515	0.3645	2902.6105	0.0188	113.0913	0.0018	0.0562	89.599	30.3008	2.9997
10/13/98	3:12:00	0.005	0.0515	0.3645	2902.5513	0.0188	113.0921	0.0018	0.0562	89.5991	30.3008	2.9997
10/13/98	3:18:00	0.005	0.0515	0.3644	2902.4929	0.0188	113.093	0.0018	0.0562	89.5991	30.3008	2.9997
10/13/98	3:24:00	0.005	0.0515	0.3644	2902.4355	0.0188	113.094	0.0018	0.0562	89.5991	30.3008	2.9997
10/13/98	3:30:00	0.005	0.0515	0.3644	2902.379	0.0188	113.095	0.0018	0.0562	89.5991	30.3008	2.9997
10/13/98	3:36:00	0.005	0.0515	0.3644	2902.3234	0.0188	113.096	0.0018	0.0562	89.5991	30.3007	2.9997
10/13/98	3:42:00	0.005	0.0515	0.3644	2902.2689	0.0188	113.097	0.0018	0.0562	89.5991	30.3007	2.9997
10/13/98	3:48:00	0.005	0.0515	0.3643	2902.2153	0.0188	113.0981	0.0018	0.0562	89.5991	30.3007	2.9997
10/13/98	3:54:00	0.005	0.0515	0.3643	2902.1626	0.0188	113.0993	0.0018	0.0562	89.5991	30.3007	2.9997
10/13/98	4:00:00	0.005	0.0515	0.3643	2902.1108	0.0188	113.1004	0.0018	0.0562	89.5992	30.3007	2.9997
10/13/98	4:06:00	0.005	0.0515	0.3643	2902.06	0.0188	113.1016	0.0018	0.0562	89.5992	30.3007	2.9997
10/13/98	4:12:00	0.005	0.0512	0.3654	2980.9769	0.0187	113.1371	0.0018	0.0563	90.4652	30.444	3.0033
10/13/98	4:18:00	0.005	0.0514	0.3638	3002.3093	0.0187	113.1512	0.0018	0.0563	90.9003	30.4231	3.0074
10/13/98	4:24:00	0.005	0.0513	0.3631	3027.8664	0.0186	113.177	0.0018	0.0563	90.9252	30.3976	3.01
10/13/98	4:30:00	0.005	0.0511	0.3637	3039.8763	0.0186	113.2115	0.0018	0.0563	90.7725	30.4076	3.0114
10/13/98	4:36:00	0.005	0.0507	0.3649	3040.5657	0.0185	113.2479	0.0018	0.0564	90.6128	30.4412	3.012
10/13/98	4:42:00	0.0049	0.0505	0.3659	3036.4596	0.0185	113.2818	0.0018	0.0564	90.5084	30.4794	3.0123
10/13/98	4:48:00	0.0049	0.0503	0.3667	3031.8823	0.0184	113.3122	0.0018	0.0565	90.4543	30.5116	3.0125
10/13/98	4:54:00	0.0049	0.0502	0.3672	3028.221	0.0184	113.3396	0.0018	0.0565	90.4269	30.5359	3.0126
10/13/98	5:00:00	0.0049	0.0501	0.3676	3025.2627	0.0184	113.3646	0.0018	0.0565	90.4082	30.5542	3.0125
10/13/98	5:06:00	0.0049	0.0501	0.3679	3022.4427	0.0184	113.3879	0.0018	0.0566	90.3912	30.5689	3.0122
10/13/98	5:12:00	0.0049	0.0501	0.3681	3019.4246	0.0184	113.4094	0.0018	0.0566	90.3751	30.5814	3.0118
10/13/98	5:18:00	0.0049	0.0501	0.3683	3016.1369	0.0185	113.4294	0.0018	0.0566	90.3611	30.5922	3.0113
10/13/98	5:24:00	0.0049	0.0501	0.3684	3012.6578	0.0185	113.4477	0.0018	0.0566	90.3501	30.6015	3.0107
10/13/98	5:30:00	0.0049	0.0502	0.3685	3009.1026	0.0185	113.4644	0.0018	0.0567	90.342	30.6093	3.01
10/13/98	5:36:00	0.0049	0.0502	0.3685	3005.5476	0.0185	113.4796	0.0018	0.0567	90.3365	30.6157	3.0092
10/13/98	5:42:00	0.0049	0.0502	0.3685	3002.0365	0.0185	113.4933	0.0018	0.0567	90.3329	30.6208	3.0085
10/13/98	5:48:00	0.0049	0.0503	0.3685	2998.5973	0.0185	113.5057	0.0018	0.0567	90.3308	30.6248	3.0077
10/13/98	5:54:00	0.0049	0.0504	0.3685	2995.2517	0.0186	113.5168	0.0018	0.0567	90.33	30.6279	3.0069
10/13/98	6:00:00	0.0049	0.0504	0.3684	2992.0187	0.0186	113.5267	0.0018	0.0567	90.3301	30.6301	3.0061
10/13/98	6:06:00	0.0049	0.0505	0.3684	2988.9143	0.0186	113.5355	0.0018	0.0568	90.331	30.6317	3.0054
10/13/98	6:12:00	0.0049	0.0506	0.3683	2985.9513	0.0186	113.5434	0.0018	0.0568	90.3327	30.6327	3.0046
10/13/98	6:18:00	0.0049	0.0506	0.3682	2983.1394	0.0186	113.5503	0.0018	0.0568	90.3348	30.6331	3.004
10/13/98	6:24:00	0.0049	0.0507	0.3681	2980.4846	0.0187	113.5564	0.0018	0.0568	90.3374	30.6331	3.0033
10/13/98	6:30:00	0.0049	0.0507	0.368	2977.9902	0.0187	113.5618	0.0018	0.0568	90.3403	30.6328	3.0027
10/13/98	6:36:00	0.0049	0.0508	0.3678	2975.6574	0.0187	113.5665	0.0018	0.0568	90.3433	30.6321	3.0021
10/13/98	6:42:00	0.0049	0.0509	0.3677	2973.4846	0.0187	113.5706	0.0018	0.0568	90.3465	30.6312	3.0016
10/13/98	6:48:00	0.0049	0.0509	0.3676	2971.47	0.0187	113.5742	0.0018	0.0568	90.3498	30.6301	3.0011
10/13/98	6:54:00	0.0049	0.051	0.3675	2969.6093	0.0187	113.5773	0.0018	0.0568	90.3531	30.6289	3.0006
10/13/98	7:00:00	0.0049	0.051	0.3673	2967.898	0.0187	113.58	0.0018	0.0568	90.3564	30.6275	3.0002
10/13/98	7:06:00	0.0049	0.0511	0.3672	2966.3301	0.0187	113.5824	0.0018	0.0568	90.3597	30.6261	2.9998
10/13/98	7:12:00	0.0049	0.0511	0.3671	2964.8993	0.0188	113.5845	0.0018	0.0568	90.3628	30.6246	2.9995
10/13/98	7:18:00	0.0049	0.0511	0.367	2963.5986	0.0188	113.5864	0.0018	0.0569	90.3659	30.6231	2.9992
10/13/98	7:24:00	0.0049	0.0512	0.3669	2962.4203	0.0188	113.5881	0.0018	0.0569	90.3688	30.6216	2.999
10/13/98	7:30:00	0.0049	0.0512	0.3667	2961.3573	0.0188	113.5897	0.0018	0.0569	90.3716	30.6201	2.9988
10/13/98	7:36:00	0.0049	0.0512	0.3666	2960.4017	0.0188	113.5912	0.0018	0.0569	90.3742	30.6186	2.9986
10/13/98	7:42:00	0.0049	0.0513	0.3665	2959.5462	0.0188	113.5926	0.0018	0.0569	90.3767	30.6172	2.9984
10/13/98	7:48:00	0.0049	0.0513	0.3664	2958.7831	0.0188	113.5939	0.0018	0.0569	90.3791	30.6158	2.9983
10/13/98	7:54:00	0.0049	0.0513	0.3663	2958.1055	0.0188	113.5953	0.0018	0.0569	90.3812	30.6144	2.9982
10/13/98	8:00:00	0.0049	0.0513	0.3662	2957.5061	0.0188	113.5966	0.0018	0.0569	90.3832	30.6132	2.9981
10/13/98	8:06:00	0.0049	0.0514	0.3661	2956.978	0.0188	113.598	0.0018	0.0569	90.3851	30.612	2.9981
10/13/98	8:12:00	0.0049	0.0514	0.366	2956.5147	0.0188	113.5994	0.0018	0.0569	90.3868	30.6109	2.998
10/13/98	8:18:00	0.0049	0.0514	0.366	2956.1099	0.0188	113.6009	0.0018	0.0569	90.3884	30.6098	2.998
10/13/98	8:24:00	0.0049	0.0514	0.3659	2955.7576	0.0188	113.6025	0.0018	0.0569	90.3898	30.6088	2.998
10/13/98	8:30:00	0.0049	0.0514	0.3658	2955.4524	0.0188	113.6041	0.0018	0.0569	90.3911	30.6079	2.998
10/13/98	8:36:00	0.0049	0.0514	0.3657	2955.189	0.0188	113.6059	0.0018	0.0569	90.3923	30.6071	2.998
10/13/98	8:42:00	0.0049	0.0514	0.3656	2954.9627	0.0188	113.6077	0.0018	0.0569	90.3934	30.6063	2.998
10/13/98	8:48:00	0.0049	0.0514	0.3656	2954.769	0.0188	113.6096	0.0018	0.0569	90.3943	30.6056	2.9981
10/13/98	8:54:00	0.0049	0.0514	0.3655	2954.6039	0.0188	113.6117	0.0018	0.0569	90.3951	30.605	2.9981
10/13/98	9:00:00	0.0049	0.0514	0.3654	2954.4635	0.0188	113.6138	0.0018	0.0569	90.3959	30.6044	2.9982
10/13/98	9:06:00	0.0049	0.0515	0.3654	2954.3445	0.0188	113.6161	0.0018	0.0569	90.3965	30.6039	2.9982
10/13/98	9:12:00	0.0049	0.0515	0.3653	2954.2438	0.0188	113.6185	0.0018	0.057	90.3971	30.6034	2.9983
10/13/98	9:18:00	0.0049	0.0515	0.3653	2954.1584	0.0188	113.621	0.0018	0.057	90.3976	30.603	2.9983
10/13/98	9:24:00	0.0049	0.0515	0.3652	2954.0859	0.0188	113.6236	0.0018	0.057	90.398	30.6026	2.9984
10/13/98	9:30:00	0.0049	0.0515	0.3652	2954.0241	0.0188	113.6263	0.0018	0.057	90.3984	30.6023	2.9985
10/13/98	9:36:00	0.005	0.0515	0.3651	2953.9709	0.0188	113.6291	0.0018	0.057	90.3987	30.602	2.9985
10/13/98	9:42:00	0.005	0.0515	0.3651	2953.9245	0.0188	113.632	0.0018	0.057	90.399	30.6017	2.9986
10/13/98	9:48:00	0.005	0.0515	0.365	2953.8836	0.0188	113.635	0.0018	0.057	90.3992	30.6015	2.9986
10/13/98	9:54:00	0.005	0.0515	0.365	2953.8466	0.0188	113.6381	0.0018	0.057	90.3993	30.6013	2.9987
10/13/98	10:00:00	0.005	0.0515	0.3649	2953.8124	0.0188	113.6413	0.0018	0.057	90.3995	30.6012	2.9988
10/13/98	10:06:00	0.005	0.0515	0.3649	2953.7801	0.0188	113.6445	0.0018	0.057	90.3996	30.601	2.9988
10/13/98	10:12:00	0.005	0.0515	0.3649	2953.7488	0.0188	113.6479	0.0018	0.057	90.3996	30.6009	2.9989
10/13/98	10:18:00	0.005	0.0515	0.3648	2953.7178	0.0188	113.6513	0.0018	0.057	90.3997	30.6008	2.9989
10/13/98	10:24:00	0.005	0.0515	0.3648	2953.6864	0.0188	113.6548	0.0018	0.057	90.3997	30.6007	2.999
10/13/98	10:30:00	0.005	0.0515	0.3648	2953.6544	0.0188	113.6584	0.0018	0.057	90.3997	30.6007	2.999
10/13/98	10:36:00	0.005	0.0515	0.3647	2953.6212	0.0188	113.662	0.0018	0.057	90.3997	30.6006	2.9991
10/13/98	10:42:00	0.005	0.0515	0.3647	2953.5867	0.0188	113.6657	0.0018	0.057	90.3997	30.6006	2.9991
10/13/98	10:48:00	0.005	0.0515	0.3647	2953.5505	0.0188	113.6694	0.0018	0.057	90.3997	30.6006	2.9992
10/13/98	10:54:00	0.005	0.0515	0.3646	2953.5127	0.0188	113.6732	0.0018	0.057	90.3997	30.6005	2.9992
10/13/98	11:00:00	0.005	0.0515	0.3646	2953.473	0.0188	113.677	0.0018	0.057	90.3997	30.6005	2.9992
10/13/98	11:06:00	0.005	0.0515	0.3646	2953.4315	0.0188	113.6809	0.0018	0.057	90.3996	30.6005	2.9993
10/13/98	11:12:00	0.005	0.0515	0.3645	2953.3881	0.0188	113.6849	0.0018	0.057	90.3996	30.6005	2.9993
10/13/98	11:18:00	0.005	0.0515	0.3645	2953.343	0.0188	113.6888	0.0018	0.057	90.3995	30.6005	2.9993
10/13/98	11:24:00	0.005	0.0515	0.3645	2953.2961	0.0188	113.6928	0.0018	0.0571	90.3995	30.6005	2.9994
10/13/98	11:30:00	0.005	0.0515	0.3645	2953.2476	0.0188	113.6969	0.0018	0.0571	90.3994	30.6006	2.9994
10/13/98	11:36:00	0.005	0.0515	0.3644	2953.1975	0.0188	113.7009	0.0018	0.0571	90.3994	30.6006	2.9994
10/13/98	11:42:00	0.005	0.0515	0.3644	2953.1461	0.0188	113.705	0.0018	0.0571	90.3994	30.6006	2.9995
10/13/98	11:48:00	0.005	0.0515	0.3644	2953.0933	0.0188	113.7091	0.0018	0.0571	90.3993	30.6006	2.9995
10/13/98	11:54:00	0.005	0.0515	0.3644	2953.0395	0.0188	113.7132	0.0018	0.0571	90.3993	30.6006	2.9995
10/13/98	12:00:00	0.005	0.0515	0.3643	2952.9846	0.0188	113.7174	0.0018	0.0571	90.3993	30.6006	2.9995
10/13/98	12:06:00	0.005	0.0515	0.3643	2952.9289	0.0188	113.7215	0.0018	0.0571	90.3992	30.6006	2.9995
10/13/98	12:12:00	0.005	0.0515	0.3643	2952.8725	0.0188	113.7257	0.0018	0.0571	90.3992	30.6007	2.9996
10/13/98	12:18:00	0.005	0.0515	0.3643	2952.8156	0.0188	113.7299	0.0018	0.0571	90.3992	30.6007	2.9996
10/13/98	12:24:00	0.005	0.0515	0.3643	2952.7582	0.0188	113.7341	0.0018	0.0571	90.3991	30.6007	2.9996
10/13/98	12:30:00	0.005	0.0515	0.3642	2952.7005	0.0188	113.7383	0.0018	0.0571	90.3991	30.6007	2.9996
10/13/98	12:36:00	0.005	0.0515	0.3642	2952.6426	0.0188	113.7425	0.0018	0.0571	90.3991	30.6007	2.9996
10/13/98	12:42:00	0.005	0.0515	0.3642	2952.5847	0.0188	113.7468	0.0018	0.0571	90.3991	30.6007	2.9996
10/13/98	12:48:00	0.005	0.0515	0.3642	2952.5268	0.0188	113.751	0.0018	0.0571	90.3991	30.6007	2.9996
10/13/98	12:54:00	0.005	0.0515	0.3641	2952.4691	0.0188	113.7552	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	13:00:00	0.005	0.0515	0.3641	2952.4116	0.0188	113.7594	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	13:06:00	0.005	0.0515	0.3641	2952.3545	0.0188	113.7637	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	13:12:00	0.005	0.0515	0.3641	2952.2978	0.0188	113.7679	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	13:18:00	0.005	0.0515	0.3641	2952.2415	0.0188	113.7721	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	13:24:00	0.005	0.0515	0.3641	2952.1858	0.0188	113.7763	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	13:30:00	0.005	0.0515	0.364	2952.1307	0.0188	113.7806	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	13:36:00	0.005	0.0515	0.364	2952.0762	0.0188	113.7848	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	13:42:00	0.005	0.0515	0.364	2952.0225	0.0188	113.789	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	13:48:00	0.005	0.0515	0.364	2951.9694	0.0188	113.7932	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	13:54:00	0.005	0.0516	0.364	2951.9171	0.0188	113.7974	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	14:00:00	0.005	0.0516	0.364	2951.8656	0.0188	113.8016	0.0018	0.0571	90.3991	30.6007	2.9997
10/13/98	14:06:00	0.005	0.0516	0.3639	2951.8149	0.0188	113.8058	0.0018	0.0572	90.3991	30.6007	2.9998
10/13/98	14:12:00	0.0051	0.0526	0.3591	2791.8756	0.0189	113.7551	0.0018	0.0566	89.7703	30.315	2.9959
10/13/98	14:18:00	0.0051	0.0528	0.3591	2790.2039	0.019	113.7327	0.0018	0.0565	89.3724	30.2633	2.9907
